id;Item_Name;Category;Category_Id;Item_Buyed_Price;Item_Selling_Price
697;Pottier;Furniture;6;79;90.85
698;Breton;Tools;2;91;101.92
699;Lacroix;UNKNOWN;6;86;98.03999999999999
700;Rousseau;UNKNOWN;6;55;63.25
701;Cousin;Furniture;3;73;81.76
702;Bigot;Furniture;4;78;85.02
703;Clerc;Cooking;6;39;40.95
704;Schneider;Tools;6;89;98.78999999999999
705;Guerin;Computing;4;77;86.24
706;Picard;Computing;1;65;69.55
707;Jean;Computing;3;28;31.08
708;Pineau;Furniture;3;13;14.95
709;Payet;UNKNOWN;4;26;29.12
710;Perez;Tools;4;19;21.85
711;Clerc;Furniture;2;59;67.26
712;Legendre;Furniture;3;28;30.8
713;Courtois;UNKNOWN;2;70;80.5
714;Millet;UNKNOWN;3;81;93.15
715;Cousin;Computing;2;36;38.16
716;Ruiz;Cooking;5;93;97.65
717;Boyer;Furniture;6;26;27.56
718;Boutin;UNKNOWN;5;35;37.45
719;Guillet;Furniture;5;61;65.27
720;Delorme;Tools;1;82;90.2
721;Daniel;Games;6;46;52.44
722;Gaudin;Tools;5;76;81.32
723;Fabre;UNKNOWN;2;55;63.25
724;Pruvost;Furniture;5;32;33.6
725;Robin;Games;4;42;44.1
726;Gay;Cooking;4;40;44.4
727;Hebert;Games;6;29;32.48
728;Mendes;Furniture;2;98;107.8
729;Delaunay;Tools;6;17;19.21
730;Delattre;Cooking;1;92;102.12
731;Charles;Computing;3;61;64.05
732;Gimenez;Games;6;17;18.36
733;Leblanc;Computing;6;25;28.0
734;Chretien;Furniture;1;11;12.32
735;Michaud;Cooking;6;77;81.62
736;Remy;UNKNOWN;5;88;98.56
737;Hernandez;Tools;4;45;48.6
738;Jacob;Games;4;81;89.91
739;Ledoux;Furniture;1;63;68.04
740;Aubry;Cooking;3;27;29.97
741;Vallee;Cooking;2;43;47.3
742;Guerin;Furniture;1;41;46.33
743;Germain;Furniture;2;84;89.04
744;Diaz;Furniture;6;17;18.02
745;Hardy;Cooking;2;44;47.08
746;Briand;UNKNOWN;2;17;19.55
747;Guillon;Computing;1;69;79.35
748;Tanguy;UNKNOWN;4;88;96.8
749;Dufour;Tools;3;28;29.4
750;Maillot;Cooking;2;86;98.03999999999999
751;Foucher;UNKNOWN;1;59;66.67
752;Mary;Computing;6;38;42.18
753;Simon;Tools;3;19;21.09
754;Gillet;Cooking;5;66;69.3
755;Coulon;Games;5;97;104.76
756;Torres;Tools;4;45;48.6
757;Leclerc;UNKNOWN;3;27;29.97
758;Renard;Cooking;3;62;65.72
759;Dos Santos;Cooking;6;66;69.96
760;Collet;UNKNOWN;2;19;20.52
761;Lebreton;Computing;2;61;66.49
762;Le Goff;UNKNOWN;3;70;73.5
763;Boyer;Computing;2;25;28.0
764;Leroux;Tools;4;77;82.39
765;Ledoux;Computing;6;54;58.86
766;Royer;Furniture;3;21;22.05
767;Pichon;Computing;5;25;26.5
768;Fleury;Games;4;86;91.16
769;Fernandes;Cooking;1;27;28.35
770;Rodriguez;Tools;6;73;83.95
771;Guillot;Tools;3;87;97.44
772;Letellier;UNKNOWN;2;86;92.02
773;Delmas;Tools;4;30;32.1
774;Jacquot;Cooking;6;74;81.4
775;Adam;Cooking;5;44;50.16
776;Nicolas;Games;2;33;35.97
777;Hebert;UNKNOWN;5;71;80.94
778;Bigot;Cooking;2;45;51.75
779;Laporte;Computing;3;73;77.38
780;Lebrun;Furniture;5;32;33.6
781;Tessier;Furniture;1;67;77.05
782;Martins;Tools;5;98;107.8
783;Morin;Computing;6;62;66.96
784;Guyot;Games;5;11;11.88
785;Gomez;UNKNOWN;2;74;80.66
786;Samson;Cooking;6;60;65.4
787;Boulay;Computing;2;13;13.65
788;Turpin;Games;3;99;109.89
789;Neveu;Games;2;51;57.63
790;Bouvet;Games;4;45;47.25
791;Payet;Cooking;4;47;53.58
792;Munoz;Cooking;2;21;22.68
793;Delmas;Computing;1;81;92.34
794;Huet;Cooking;1;27;30.509999999999998
795;Chevalier;Tools;2;92;98.44
796;Deschamps;Cooking;3;13;14.56
797;Legros;Furniture;4;84;94.92
798;Lebrun;Cooking;2;73;81.76
799;Ribeiro;Tools;6;25;27.25
800;Pasquier;Cooking;6;41;45.51
801;Lucas;Furniture;1;64;68.48
802;Petitjean;Cooking;6;66;72.6
803;Bertrand;Cooking;1;53;59.89
804;Roux;UNKNOWN;5;15;16.05
805;Marchal;Computing;1;63;67.41
806;Thomas;Games;2;68;77.52
807;Roy;Games;4;84;94.92
808;Guichard;Furniture;1;16;17.44
809;Benoit;Computing;3;40;43.2
810;Boulay;UNKNOWN;6;40;46.0
811;Camus;Tools;2;27;29.16
812;Olivier;Computing;1;20;22.4
813;Lambert;Computing;4;12;13.68
814;Jacques;Cooking;3;97;109.61
815;Costa;Tools;5;93;99.51
816;Pires;Furniture;6;19;21.47
817;Le Roux;UNKNOWN;3;51;54.57
818;Boucher;Cooking;4;50;52.5
819;Poulain;Furniture;1;61;65.27
820;Hoarau;Games;2;36;39.6
821;Simon;Tools;3;42;47.88
822;Robin;Cooking;2;76;84.36
823;Blanchet;Computing;2;56;62.72
824;Dos Santos;Computing;5;97;110.58
825;Monnier;UNKNOWN;3;56;59.92
826;Berthelot;Cooking;1;85;93.5
827;Mallet;Games;4;76;82.84
828;Le Goff;Tools;4;97;105.73
829;Charpentier;Furniture;5;43;45.15
830;Godard;Furniture;3;95;109.25
831;Vincent;Furniture;5;51;55.59
832;Faure;Games;2;92;105.8
833;Leblanc;Furniture;5;40;46.0
834;Lacombe;Cooking;6;40;44.4
835;Lelievre;UNKNOWN;1;82;87.74
836;Muller;Furniture;5;46;51.519999999999996
837;Bertin;Games;2;59;65.49
838;Leduc;Games;3;72;79.2
839;Ledoux;Furniture;2;15;16.2
840;Perrot;Tools;2;75;78.75
841;Lebreton;Furniture;2;16;16.96
842;Paris;Cooking;2;70;77.7
843;Royer;Cooking;2;41;45.1
844;Allain;UNKNOWN;2;91;104.65
845;Duval;Tools;6;67;75.71000000000001
846;Marechal;UNKNOWN;1;10;11.3
847;Ruiz;Furniture;5;51;57.63
848;Begue;UNKNOWN;2;18;18.9
849;Mendes;Cooking;2;10;10.8
850;Bouvet;UNKNOWN;1;63;69.3
851;Barbe;Cooking;5;64;68.48
852;Lacombe;Cooking;3;89;99.68
853;Le Roux;Games;4;60;66.6
854;Olivier;Games;6;57;60.42
855;Legrand;Cooking;6;60;64.8
856;Marie;Tools;3;12;13.8
857;Hoarau;Cooking;5;93;105.09
858;Germain;Furniture;1;61;65.88
859;Ferreira;Tools;3;44;46.2
860;Rey;UNKNOWN;4;18;20.16
861;Lebon;Furniture;4;65;71.5
862;Richard;Cooking;6;89;97.01
863;Moreno;Furniture;6;29;31.03
864;Chauvin;Tools;2;46;49.22
865;Morvan;Games;2;61;67.71
866;Faivre;Tools;5;45;47.25
867;Aubert;UNKNOWN;2;73;76.65
868;Gautier;Games;2;68;72.76
869;Brun;Computing;3;13;14.56
870;Wagner;Games;6;89;97.9
871;Ferrand;Furniture;2;88;98.56
872;Dias;Cooking;6;22;24.42
873;Fouquet;Furniture;6;18;19.8
874;Guillaume;Games;5;72;79.92
875;Perez;Computing;2;31;34.1
876;Gautier;Computing;3;39;43.68
877;Vasseur;Games;1;69;76.59
878;Hoareau;UNKNOWN;5;22;23.1
879;Dubois;UNKNOWN;5;81;93.15
880;Pierre;Tools;1;53;59.36
881;Dos Santos;Tools;2;28;29.68
882;Rodriguez;Computing;3;97;106.7
883;Vallee;Games;2;36;38.88
884;Le Roux;Cooking;6;85;90.1
885;Faure;Furniture;6;77;85.47
886;Legrand;Tools;2;88;101.2
887;Lemoine;Computing;5;49;52.92
888;Ferrand;Games;5;15;17.1
889;Voisin;UNKNOWN;5;85;96.05
890;Da Costa;Cooking;5;47;53.58
891;Perrier;Tools;5;46;50.14
892;Colin;Tools;3;36;40.32
893;Fontaine;Tools;3;90;96.3
894;Mendes;Cooking;1;77;83.16
895;Grenier;Games;6;56;58.8
896;Chauvin;Games;6;56;64.4
897;Lucas;Tools;5;82;86.1
898;Legros;UNKNOWN;4;31;32.86
899;Philippe;Games;1;36;41.4
900;Benard;UNKNOWN;3;10;11.1
901;Le Goff;Cooking;4;78;84.24
902;Lacombe;UNKNOWN;1;14;15.26
903;Jean;Tools;2;66;71.28
904;Levy;Tools;6;81;90.72
905;Bonnet;Cooking;6;12;13.08
906;Bonneau;UNKNOWN;1;85;96.9
907;Mace;Games;5;63;69.3
908;Gaudin;Tools;3;64;72.96000000000001
909;Riou;UNKNOWN;3;73;79.57
910;Petitjean;Games;1;97;103.79
911;Chevalier;Cooking;6;53;57.769999999999996
912;Didier;Computing;2;30;33.0
913;Michel;UNKNOWN;5;48;54.72
914;Costa;Computing;5;18;19.08
915;Couturier;UNKNOWN;2;33;35.97
916;Renaud;UNKNOWN;1;40;44.8
917;Lefort;Games;1;93;106.95
918;Colas;Tools;4;47;49.82
919;Hernandez;Games;2;92;102.12
920;Andre;UNKNOWN;1;97;104.76
921;Rousset;Games;4;16;18.4
922;Morvan;Furniture;3;56;63.28
923;Leconte;UNKNOWN;5;35;38.5
924;Le Roux;Furniture;4;26;27.56
925;Dos Santos;Games;3;57;60.99
926;Riou;UNKNOWN;5;96;107.52
927;Brunel;Cooking;2;82;93.48
928;Pasquier;UNKNOWN;5;30;31.5
929;Henry;UNKNOWN;6;13;14.3
930;Lenoir;Cooking;4;67;70.35
931;Munoz;Furniture;4;43;49.45
932;Perrier;Tools;2;41;44.28
933;Benoit;Tools;4;65;68.25
934;Laporte;Computing;6;30;34.2
935;Jacob;Computing;5;21;23.31
936;Brun;Tools;4;84;93.24
937;Nguyen;UNKNOWN;2;12;13.56
938;Da Costa;Cooking;1;53;60.95
939;Meunier;UNKNOWN;4;87;99.18
940;Alexandre;Computing;4;32;33.6
941;Carre;Games;3;13;14.56
942;Robin;Cooking;6;22;24.86
943;Raynaud;Tools;4;24;27.36
944;Lefebvre;Tools;1;81;89.91
945;Techer;Furniture;1;80;85.6
946;Traore;Cooking;5;58;63.8
947;Breton;Cooking;6;68;72.08
948;Perret;Computing;6;33;37.95
949;Lebrun;Games;6;75;85.5
950;Perez;Games;5;54;58.86
951;Leduc;Computing;6;12;13.2
952;Gauthier;Tools;4;69;73.83
953;Lefebvre;Computing;3;11;12.65
954;Mary;Tools;6;52;57.72
955;Turpin;Tools;3;96;109.44
956;Martins;UNKNOWN;4;84;88.2
957;Michel;Furniture;3;40;42.8
958;Weiss;Furniture;3;20;21.8
959;Hernandez;Tools;4;39;43.29
960;Parent;Furniture;1;78;87.36
961;Bailly;Games;3;69;72.45
962;Marty;Tools;2;31;33.79
963;Bourdon;Computing;6;31;32.55
964;Faivre;Games;1;26;28.08
965;Marchand;Furniture;6;13;13.91
966;Girard;Computing;4;92;100.28
967;Prevost;Tools;2;30;33.6
968;Jacquot;Games;2;73;78.11
969;Muller;UNKNOWN;5;81;92.34
970;Leroy;Furniture;3;21;23.31
971;Jacob;Games;5;64;71.04
972;Lebreton;Games;4;57;59.85
973;Daniel;Games;6;14;15.68
974;Mahe;Games;6;10;10.5
975;Lamy;Computing;6;43;49.45
976;Baudry;Games;1;27;28.89
977;Letellier;UNKNOWN;2;93;106.95
978;Coste;Games;3;46;51.980000000000004
979;Chauvet;Furniture;5;96;102.72
980;Bailly;Computing;5;49;54.39
981;Bouvier;UNKNOWN;2;28;29.96
982;Berger;Furniture;1;60;66.6
983;Marechal;Tools;2;53;57.769999999999996
984;Roy;Games;4;31;33.17
985;Bailly;Furniture;1;44;49.28
986;Leclercq;Furniture;6;67;76.38
987;Lemoine;Furniture;4;48;54.72
988;Bousquet;Computing;6;82;86.1
989;Meunier;Games;4;13;14.82
990;Legros;UNKNOWN;5;60;65.4
991;Pineau;Cooking;5;24;27.12
992;Bailly;Cooking;4;61;67.71
993;Valette;Cooking;3;25;26.75
994;Laporte;Cooking;2;67;73.03
995;Fernandez;Cooking;4;75;81.0
996;Salmon;Games;3;79;87.69
997;Germain;Computing;1;90;103.5
998;Berthelot;UNKNOWN;6;50;53.0
999;Laurent;Computing;3;77;83.16
1000;Delorme;Tools;1;38;43.32
1001;Verdier;Furniture;1;54;57.78
1002;Rodriguez;Cooking;3;32;35.52
1003;Labbe;Cooking;3;46;48.3
1004;Gilbert;UNKNOWN;2;35;37.45
1005;Barthelemy;Tools;2;64;71.04
1006;Turpin;Cooking;6;45;50.4
1007;Maillard;Cooking;2;32;36.8
1008;Traore;Computing;3;76;80.56
1009;Delorme;UNKNOWN;6;72;82.8
1010;Pinto;Furniture;1;24;25.44
1011;Wagner;Computing;4;38;43.7
1012;Hamon;UNKNOWN;4;66;73.92
1013;Martins;Tools;2;51;54.06
1014;Pierre;Computing;6;49;52.43
1015;Blin;Games;4;19;21.28
1016;Meyer;Games;6;86;97.18
1017;Ramos;UNKNOWN;1;29;30.74
1018;Gilbert;Cooking;1;84;95.76
1019;Courtois;Furniture;5;13;14.82
1020;Antoine;Computing;6;42;45.78
1021;Denis;Cooking;3;83;92.96000000000001
1022;Richard;Cooking;4;74;81.4
1023;Olivier;Furniture;3;45;49.95
1024;Hebert;UNKNOWN;5;88;95.04
1025;Giraud;Furniture;1;83;95.45
1026;Jean;Games;5;64;72.32
1027;Le Gall;Tools;1;54;59.94
1028;Baron;Tools;5;85;97.75
1029;Georges;UNKNOWN;3;13;14.82
1030;Lucas;Games;4;90;95.4
1031;Vaillant;Furniture;3;56;64.4
1032;Delorme;UNKNOWN;4;44;48.84
1033;Tessier;Furniture;6;58;61.48
1034;Le Roux;Games;3;38;39.9
1035;Faivre;Furniture;4;41;45.92
1036;Mallet;UNKNOWN;3;77;84.7
1037;Joseph;Furniture;1;23;26.45
1038;Charrier;Cooking;3;47;53.58
1039;Lefort;Tools;6;79;82.95
1040;Rousset;Computing;6;38;41.8
1041;Ollivier;Tools;5;89;97.9
1042;Bernier;Games;6;63;66.78
1043;Lenoir;Games;4;64;67.2
1044;Maury;UNKNOWN;1;15;17.1
1045;Bonneau;UNKNOWN;2;82;89.38
1046;Rolland;Computing;3;31;35.34
1047;Gilbert;UNKNOWN;4;91;96.46
1048;Blondel;Tools;2;96;108.48
1049;Prevost;Games;1;51;55.59
1050;Duval;Computing;3;58;63.8
1051;Guillou;Tools;4;68;74.8
1052;Vasseur;Games;5;25;28.0
1053;Brun;Computing;5;36;37.8
1054;Rossi;Computing;2;50;52.5
1055;Grenier;Furniture;6;12;12.72
1056;Rocher;Computing;4;91;101.01
1057;Chevalier;Tools;5;57;61.56
1058;Renault;Cooking;2;63;67.41
1059;Gillet;Tools;1;52;55.64
1060;Pierre;UNKNOWN;3;73;82.49
1061;Blot;Games;2;53;59.36
1062;Hernandez;UNKNOWN;5;31;35.65
1063;Turpin;Cooking;2;13;14.56
1064;Letellier;Tools;4;15;17.1
1065;Rousset;Computing;3;40;45.6
1066;Leveque;UNKNOWN;3;64;70.4
1067;Lefort;Computing;4;73;82.49
1068;Diaz;Tools;2;83;91.3
1069;Pages;UNKNOWN;2;88;96.8
1070;Allard;UNKNOWN;5;79;86.11
1071;Moreno;Cooking;2;23;24.38
1072;Masson;Tools;3;70;76.3
1073;Guyon;Cooking;6;83;90.47
1074;Moreau;Tools;2;72;75.6
1075;Duval;Furniture;3;60;67.2
1076;Arnaud;Cooking;2;81;87.48
1077;Chauvin;Computing;6;54;61.56
1078;Moreno;Furniture;1;88;92.4
1079;Legros;UNKNOWN;2;52;56.68
1080;Gaudin;Cooking;2;55;60.5
1081;Guillaume;UNKNOWN;5;97;101.85
1082;Carlier;Computing;1;48;50.88
1083;Gauthier;Cooking;5;20;21.4
1084;Laporte;Cooking;1;35;38.15
1085;Leroux;Computing;3;41;44.28
1086;Roux;Cooking;3;47;51.7
1087;Weber;UNKNOWN;6;67;73.03
1088;Guibert;Games;4;14;15.4
1089;Reynaud;Cooking;2;24;25.44
1090;Clement;Games;4;29;32.77
1091;Lecoq;Computing;4;30;31.8
1092;Robert;Tools;6;56;58.8
1093;Petitjean;Games;1;35;40.25
1094;Fontaine;UNKNOWN;2;23;25.759999999999998
1095;Joly;Furniture;1;34;38.42
1096;Jacquet;Furniture;4;23;24.38
1097;Perrier;Computing;4;40;42.0
1098;Lefevre;Cooking;1;85;96.9
1099;Michel;Tools;6;45;51.75
1100;Noel;Computing;2;63;66.15
1101;Girard;UNKNOWN;2;90;95.4
1102;Dufour;UNKNOWN;5;85;96.9
1103;Ruiz;UNKNOWN;4;48;54.24
1104;Weiss;Computing;1;48;53.28
1105;Vallet;Tools;1;82;88.56
1106;Ollivier;Computing;5;52;59.8
1107;Lenoir;Computing;4;51;54.06
1108;Allain;Tools;3;20;23.0
1109;Mahe;Computing;6;11;11.66
1110;Blot;Cooking;1;39;43.29
1111;Fournier;Cooking;3;85;92.65
1112;Lebreton;Tools;1;70;76.3
1113;Boyer;UNKNOWN;5;94;107.16
1114;Gautier;Furniture;4;29;32.77
1115;Joubert;Furniture;1;38;43.32
1116;Faivre;UNKNOWN;2;87;96.57
1117;Bonneau;Computing;1;10;10.9
1118;Maillet;Cooking;2;78;83.46
1119;Gilbert;Computing;2;36;41.04
1120;Guillaume;UNKNOWN;5;42;46.2
1121;Huet;UNKNOWN;3;36;40.68
1122;Pichon;Computing;5;22;24.64
1123;Fleury;Tools;2;80;84.8
1124;Gay;UNKNOWN;3;51;53.55
1125;Gillet;UNKNOWN;5;95;105.45
1126;Gerard;Tools;1;98;107.8
1127;Leleu;Tools;3;97;109.61
1128;Vallee;UNKNOWN;2;24;26.64
1129;Duval;Cooking;5;74;82.88
1130;Besson;Games;1;71;79.52
1131;Maury;Furniture;5;87;91.35
1132;Parent;Tools;5;44;49.28
1133;Marques;Tools;5;20;22.2
1134;Hamon;UNKNOWN;6;38;40.66
1135;Guichard;Tools;2;49;51.94
1136;Fernandes;Cooking;6;18;19.08
1137;Leduc;Cooking;4;10;10.7
1138;Ollivier;Computing;4;85;92.65
1139;Moreau;UNKNOWN;5;29;30.45
1140;Lopes;Cooking;4;91;99.19
1141;Bourdon;Furniture;3;85;97.75
1142;Bailly;UNKNOWN;2;23;25.759999999999998
1143;Thomas;Tools;6;40;42.8
1144;Georges;Computing;6;54;61.019999999999996
1145;Riou;Computing;6;44;47.08
1146;Guichard;Tools;3;96;108.48
1147;Navarro;Games;6;99;108.9
1148;De Oliveira;Furniture;2;52;56.68
1149;Noel;Furniture;2;94;107.16
1150;Collin;Furniture;2;49;52.92
1151;Bazin;UNKNOWN;3;99;109.89
1152;Antoine;Games;6;53;56.71
1153;Diallo;Games;1;31;32.55
1154;Leblanc;UNKNOWN;4;40;44.4
1155;De Sousa;Computing;1;99;107.91
1156;Adam;UNKNOWN;1;98;108.78
1157;Poulain;UNKNOWN;4;76;85.12
1158;Evrard;Cooking;6;25;27.25
1159;Gerard;Cooking;4;71;75.97
1160;Camus;UNKNOWN;2;95;100.7
1161;Boucher;Games;4;61;65.27
1162;Perrot;Games;5;74;79.18
1163;Leclercq;Computing;3;13;14.95
1164;Marchal;Computing;5;12;12.84
1165;Jacquet;UNKNOWN;2;52;57.72
1166;Turpin;Games;6;66;73.92
1167;Renault;Furniture;2;69;75.21
1168;Ribeiro;UNKNOWN;6;16;17.28
1169;Pires;Tools;6;20;21.8
1170;Guerin;Games;5;41;45.51
1171;Bourdon;Cooking;5;91;103.74
1172;Guillon;UNKNOWN;5;36;39.24
1173;Letellier;Cooking;3;38;41.8
1174;Lemoine;Computing;4;70;76.3
1175;Daniel;Furniture;5;10;10.6
1176;Carpentier;UNKNOWN;1;18;19.44
1177;Leblanc;UNKNOWN;3;43;47.730000000000004
1178;Girard;Computing;1;69;77.97
1179;Picard;Games;2;25;26.5
1180;Besnard;Tools;6;80;92.0
1181;Remy;Cooking;3;12;13.8
1182;Pierre;Cooking;2;89;101.46000000000001
1183;Delmas;Tools;5;16;18.240000000000002
1184;Bonnin;Tools;3;37;38.85
1185;Bousquet;Tools;1;78;87.36
1186;Ruiz;Computing;5;54;60.480000000000004
1187;Chevallier;Furniture;5;99;113.85
1188;Antoine;Computing;3;46;51.519999999999996
1189;Duhamel;Tools;3;72;75.6
1190;Chauvin;UNKNOWN;6;39;42.51
1191;Lebreton;Computing;3;38;39.9
1192;Benoit;UNKNOWN;3;43;46.44
1193;Marechal;Cooking;6;65;70.2
1194;Leclerc;Computing;4;20;21.0
1195;Giraud;Games;4;56;64.4
1196;Vallee;Games;3;60;69.0
1197;Marechal;Tools;4;69;75.21
1198;Letellier;Games;2;98;106.82
1199;Camus;Furniture;1;93;104.16
1200;Poulain;Cooking;2;29;31.32
1201;Remy;Games;6;25;26.75
1202;Chartier;Furniture;5;95;100.7
1203;Evrard;Furniture;2;33;37.95
1204;Arnaud;Furniture;6;55;62.7
1205;Lefebvre;Computing;2;87;96.57
1206;Joly;Games;1;43;47.730000000000004
1207;Lenoir;Tools;6;60;67.8
1208;Levy;Tools;1;32;36.16
1209;Le Roux;Furniture;1;94;106.22
1210;Delmas;Cooking;1;82;86.92
1211;Lopez;Furniture;4;46;52.9
1212;Jacques;Cooking;1;21;22.26
1213;Martins;Furniture;5;78;89.7
1214;Vallet;UNKNOWN;2;95;100.7
1215;Boulanger;Games;2;92;97.52
1216;Laroche;UNKNOWN;2;54;57.24
1217;Leroux;UNKNOWN;6;10;10.7
1218;Lacombe;UNKNOWN;3;28;30.240000000000002
1219;Fontaine;Games;1;26;28.34
1220;Herve;Computing;5;70;75.6
1221;Sanchez;Furniture;1;76;86.64
1222;Philippe;Computing;6;32;35.52
1223;Allard;Games;6;73;83.95
1224;Chartier;Games;2;88;101.2
1225;Caron;Cooking;5;23;26.22
1226;Bonnet;Tools;3;26;29.12
1227;Coulon;Computing;2;29;32.19
1228;Lefort;Cooking;5;69;79.35
1229;Le Gall;Games;2;81;93.15
1230;Schneider;Computing;4;22;23.76
1231;Lambert;UNKNOWN;1;35;40.25
1232;Le Goff;Computing;3;27;29.97
1233;Gros;Games;1;48;53.28
1234;Leveque;Games;6;16;17.92
1235;Ferreira;Computing;1;91;101.92
1236;Valette;Furniture;3;60;67.2
1237;Rocher;Games;4;51;58.65
1238;Girard;Furniture;5;24;25.44
1239;Delannoy;Furniture;1;19;21.85
1240;Rocher;Computing;1;60;63.0
1241;Duval;Computing;4;67;70.35
1242;Normand;Computing;6;19;20.71
1243;Launay;Furniture;1;31;35.03
1244;Dupre;UNKNOWN;3;79;83.74
1245;Jacques;Computing;4;55;58.85
1246;Monnier;Cooking;6;55;59.4
1247;Hubert;Furniture;5;93;98.58
1248;Faure;Cooking;3;72;82.08
1249;Hoareau;Cooking;3;58;63.8
1250;Perret;Cooking;3;30;31.8
1251;Duval;Computing;5;33;35.31
1252;Fernandez;Tools;3;32;35.2
1253;Menard;Tools;3;52;56.68
1254;Dupre;UNKNOWN;5;50;57.0
1255;Bouvier;UNKNOWN;3;57;65.55
1256;Texier;Cooking;3;18;19.44
1257;Robin;Cooking;2;70;74.2
1258;Weber;Cooking;4;60;67.8
1259;Descamps;Furniture;4;31;33.79
1260;Cohen;UNKNOWN;2;24;25.92
1261;Lecoq;UNKNOWN;2;15;15.9
1262;Perez;Games;4;57;62.7
1263;Ramos;Furniture;3;53;60.42
1264;Godard;Cooking;6;77;88.55
1265;Maillard;Computing;3;54;61.56
1266;Ferreira;Games;1;22;24.42
1267;Guibert;Tools;6;52;56.16
1268;Renault;Cooking;5;18;18.9
1269;Lopes;Computing;2;97;103.79
1270;Guerin;Cooking;1;57;64.41
1271;Mathieu;Computing;6;58;60.9
1272;Grondin;Computing;6;82;89.38
1273;Gaillard;Computing;1;32;34.24
1274;Boulanger;UNKNOWN;4;45;51.75
1275;Blot;Tools;2;46;48.3
1276;Brunel;Computing;6;72;82.8
1277;Faure;UNKNOWN;5;59;65.49
1278;Gregoire;UNKNOWN;3;85;96.05
1279;Pinto;Computing;5;99;112.86
1280;Poulain;Furniture;1;32;35.84
1281;Langlois;Furniture;5;37;40.33
1282;Besnard;Games;6;39;42.51
1283;Vallet;Computing;6;50;53.5
1284;Olivier;Computing;1;50;55.0
1285;Letellier;Computing;3;73;76.65
1286;Teixeira;Furniture;2;97;109.61
1287;Grondin;Tools;6;23;26.45
1288;Benard;Furniture;5;60;66.0
1289;Arnaud;Furniture;4;96;102.72
1290;Verdier;Tools;5;58;66.12
1291;Valentin;Games;3;67;75.71000000000001
1292;Lamy;Cooking;5;80;88.0
1293;Robert;UNKNOWN;4;90;102.6
1294;Didier;Computing;4;73;79.57
1295;Paul;Tools;3;97;111.55
1296;Diaz;Furniture;4;92;105.8
1297;Mary;UNKNOWN;6;85;93.5
1298;Lambert;Cooking;2;52;58.24
1299;Gaillard;Tools;4;20;22.4
1300;Hardy;UNKNOWN;5;63;69.93
1301;Mary;Computing;6;55;59.4
1302;Guillaume;Tools;4;96;100.8
1303;Baron;Games;2;71;80.94
1304;Ribeiro;Furniture;4;44;49.72
1305;Sauvage;UNKNOWN;5;91;98.28
1306;Herve;UNKNOWN;4;33;37.29
1307;Chevalier;Tools;4;91;102.83
1308;Raynaud;Games;6;16;17.28
1309;Mace;Tools;2;90;103.5
1310;Lecoq;Games;3;91;104.65
1311;Allard;Furniture;6;85;96.05
1312;Remy;UNKNOWN;3;59;66.67
1313;Becker;Cooking;5;72;79.2
1314;Marechal;UNKNOWN;4;71;81.65
1315;Hubert;Computing;3;11;11.88
1316;Cousin;Games;6;55;58.3
1317;Marty;Cooking;1;67;76.38
1318;Guerin;Furniture;6;42;45.36
1319;Bonnet;Furniture;2;46;52.44
1320;Boulay;Tools;2;25;28.75
1321;Humbert;Cooking;4;15;15.9
1322;Cordier;Computing;5;13;13.91
1323;Grenier;UNKNOWN;5;13;14.56
1324;Brunel;UNKNOWN;4;29;32.48
1325;Roger;Furniture;5;96;103.68
1326;De Oliveira;Computing;6;97;106.7
1327;Chauvin;Tools;4;69;78.66
1328;Rousseau;UNKNOWN;4;85;94.35
1329;Descamps;Furniture;3;78;82.68
1330;Bouvier;UNKNOWN;5;24;26.16
1331;Fernandes;Furniture;3;97;108.64
1332;Lebreton;Cooking;5;71;80.23
1333;Benard;Games;5;79;89.27
1334;Bazin;Furniture;6;82;89.38
1335;Remy;Cooking;4;78;83.46
1336;Bigot;Computing;2;86;94.6
1337;Guillon;Computing;4;61;65.27
1338;Fernandes;Furniture;2;21;24.15
1339;Renault;Furniture;2;72;76.32
1340;Baudry;Furniture;2;33;37.62
1341;Remy;UNKNOWN;3;63;71.82
1342;Buisson;Games;4;27;28.62
1343;Grondin;Computing;2;99;109.89
1344;Jacquot;Furniture;2;72;82.8
1345;Leroy;UNKNOWN;4;82;92.66
1346;Colin;Furniture;4;10;11.5
1347;Louis;Games;3;10;11.4
1348;Chevalier;Cooking;3;13;14.69
1349;Maillot;Games;3;97;106.7
1350;Bruneau;Furniture;5;33;35.97
1351;Barbe;Computing;6;28;31.64
1352;Petit;Computing;5;56;62.72
1353;Pierre;Computing;6;39;42.12
1354;Garcia;Cooking;3;65;69.55
1355;Jacquot;Tools;6;14;15.4
1356;Roy;Furniture;1;45;51.75
1357;Chevallier;Furniture;6;44;50.6
1358;Pinto;Games;4;11;11.55
1359;Collin;Cooking;6;42;47.88
1360;Peltier;Furniture;3;72;77.76
1361;Briand;Computing;5;67;71.69
1362;Lebon;Furniture;5;88;97.68
1363;Allard;UNKNOWN;1;90;103.5
1364;Bouvier;Computing;2;19;21.66
1365;Levy;UNKNOWN;1;67;70.35
1366;Boutin;UNKNOWN;2;43;46.87
1367;Jourdan;Cooking;1;15;16.35
1368;Remy;Furniture;6;27;28.62
1369;Nguyen;Cooking;2;55;58.85
1370;Leclercq;Tools;6;64;68.48
